It was easily available in market. I usually drive this bike and really love the ride. It is very attractive and light weight. The best thing is it is very economical and attractive. No need of service just some times wiring check is needed. Yes battery life goes of dec...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"Worst experience with hero electric scooter. Performance is poor, quality was not up to the mark as expected. With one full charge the scooter is running only 30 km/l. The build quality was also very poor. I was totally disappointed with hero electric scooter. Waste of ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
it's amazing vehicle. This type of vehicles play an important role in the field of green and clean environment. There are lots of amazing features of this bike. It's cost is totally pocket friendly. It's design and colour is attractive. It's riding and maintenance is to...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"I have used this bike for buy essential, sometimes i was go for my work and its good for ladies also. Speed 35 to 40 but its ok mileage 40 to 48 not bad one time charge you can drive 40 to 48 kilometre. Its cheap if we compare to petrol bikes just charge and drive, if a...","['Occasional Commute', '3-6 months', '< 5000 kms', '']"
1. When i bought this bike it was high value but now this bike is economical.2. Seat is low for man but it is comfortable for women.3. Color of bike is very nice but height of seat is low.4. Servicing of this bike is done well except tube repair is very difficult becaus...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
My optima giving half mileage of what promised by company with in 2 months.When i asked dealer he said first you got 3 years warranty. But now he said we don't keep batteries as spares. It cost 5000 rupees to ship your batteries to company and takes minimum 3 months . A...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
Buying experience was like a champ...It's good for teenagers with no licence and for not over speeding..The suspensions were really appreciated by me but the acceleration will decrease over time..The trunk is really tiny ..You'll need to buy a special helmet to fit in t...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Wow mind blowing bike. I really like this bike. Excellent service of bike. Also customers service is very good. I love u my bike. My 6 friends bought these bike. They are also this bike. Wow mind blowing bike. I really like this bike. Excellent service of bike. Also cus...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
"I am intrigued by the smooth, silent and efficient test ride of the flash hero electric vehicle. It was an astonishing experience for me to note that the vehicle fell silent and in stand-by mode at the signal till i accelerated... And the pick up was immediate! an ideal...","['Occasional Commute', 'Never owned', '']"
"I bought this bike(lead) in june 2019 at 41,000(maybe costlier than now)it is good in looking but it's body is totally plastic. According to me it can't handle more than 130-150 kg of weight for the speed. If you are buying then be careful while driving, i met with an s...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"We purchased hero electric flash from Jindal motors, Khandwa. This dealer is good and best in service but Hero Elecric suddenly changed their dealer. Against complaint of battery problem to the dealer an inexperienced engineer worked on my hero flash bike and some items...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"Worst experience very difficult while driving in the bridge appearance looks good, performance very poor service is very poor quality of vehicle is not good shock absorber failed in two months, if vehicle get puncture it will be headache no local shop will do puncture w...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
Hero electric flesh wonderful invention for short distance and is vary less price yes speed an issue but people don t now average speed in India less 25 km / hr daily routine go for market and other nearly shops its good choice and is also noise pollution free and its e...,"['Leisure Rides', 'Never owned', '']"
"I ride this flash bike.This is very good and smooth ride.Its light weight.Low maintenance,its ride like a batter,this bike looks very nice,but one problem is its speed is too low.But its comfortable for lady. I want to buy this bike again for my wife. This is amazing gi...","['Daily Commute', 'Never owned', '']"
It is amazing for old younger above 50 years Very smooth No noise Look was really good Good use for within 10kms It gives 27km/hr And 55kms/1 charge. I was use last 6 month it give good mileage No trouble in running Hero service also good Brake lever is little hard Seat...,"['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Its very good bike as upcoming years are showing increased petrol rates. Main contribution to country will be given by not polluting the environment. I would love to take it. For daily use like purchasing vegetables, dropping child to schools and nearby rides will be co...","['Daily Commute', 'Never owned', '']"
"Stunning experience,easy to drive,easy to charge,comfortable,easy to park,flexible seating,clear lighting,smooth break,looking attractive buying experience,servicing and zero percentage maintenance, best performance ,an amazing experience,easy instalments,who never driv...","['Everything', 'Never owned', '']"
"When i bought this bike i was told that the battery life is 5 years & when i will replace it, it's actual cost will be approximately 12000 rs. Now i am told that since i bought this bike its battery will cost 21000 rs. If i would have bought low speed bike it would have...","['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
I had taken a ride of this ebike in gorakhpur. It's run very smoothly and well. I think a best scooty in this price is unvalued. May be able to afford this is a dream for me and many younger like me. Look is attractive and performance is also good. Serving and maintenan...,"['Everything', 'Never owned', '']"
One of worst bike in electric no service bad feature break maintenance weak show ups don't waste your money on this bike i purchased it but i didn't receive battery from last 3 months i am using it i purchased it from Aurangabad showrooms but not getting proper service....,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
"We have been using almost all types of petrol driven bike of all makes and models since 25 years...Finally bought an electric bike with curiosity ....Believe it's an amazing experience ....Only issue the rider have to be more organised with his journey ...Honestly its ""...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
