"Best scooter because of best performance, dynamic looks, average is also good, very comfortable seats and affordable price ext. If we carry extra battery so easy we can go anywhere like tour with small budget as well as happy hour spent with family, friend, kids and som...","['Everything', 'Never owned', '']", 5
"Battery as a service is best feature by bounce infinity. As EVS are in trends today, New electric scooter jaunty plus with high speed and long range was launched today. Main features of amo electric scooter jaunty plus are top speed 50 km/h, range 120 km in a single cha...","['Everything', 'Never owned', '']", 4
This electric scooter has a unique design it's headlamp are stylish and quite pretty the maximum speed at which i travelled is approximately 55 or below it but when there are some cracks on rock it's plastic sounds a lot it's finishing is quite better rather than other ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Chasing bounce to bounce & still bouncing Chasing bounce infinity e1 after paying the full amount for delivery and still not able to case the bounce, as they keep bouncing the date after date after date for their vehicle delivery. As per the company communication, the d...","['Everything', 'Never owned', '']", 1
"Excellent driving comfort in cities like hyderabad, awesome look, comfortable while driving, nice pick-up, spacious at the front... Bounce really rocking. Hyderabad youngsters are rocking this vehicle all over ... Especially kukatpally,ecil, are enjoying, my colleague w...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
1. Buying experience: they are not selling at the agreed price. Every day they are changing prices. When booking time they told rs.79999/- after they have changed rs.85000/- again changed rs.87000/- and again changed rs.97000/- They have to inform all those things at th...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Don't buy this, They will increase the 30% price after 6 months at the time of delivery, it's a trap, don't buy this, they are not even listening once they receive a deposit from your end. So my suggestion is don't get into this trap try any reputed brand instead of thi...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"I have booked my vehicle @ 68000/- and now they are asking for 98000 /- This is not at all what we expected & nobody will tolerate this, I will ensure everybody should get to know about this they used my money for more than six months & now forcing me to cancel. They de...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"Very very bad experience, no customer care, they charge unnecessary, initially asked 500 then 5000 then 92000 and demanding more & more every day, no customer care is there, only one person is there who is very rude & unethical don't know how to even talk, can't connect...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
"The electric flash is very comfortable and give good service to the owner its disadvantage is that it cannot hold up more than 100 kilogram it is safely to travel nearly areas it is good for students education. It looking good, but it is charged in ground floor not on t...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 5
"It was great to buy.But riding was not too good.Has a less power but good at this price range .It's good for students . Servicing and maintenance are easy.Although, It is useful for daily use.But not for those who ride for longer distance these can be used within 15 km ...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 3
"I past used honda activa but in my scooter gives mileage is 35 kms mileage, weekly my expenditure for petrol is 500rs. Yearly maintenance is also high and extra expenses, But in this electrical scooter is very much better than petrol scooters, Thanks for hero scooters G...","['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
Kabhi mat purchase karna - quality of the product is too poor and no timely service is provided by the company. I find it too be very low grade product and even suggest not to purchase this company product I find it too be very low grade product and even suggest not to ...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 1
Firstly i don't know why other websites had such bad reviews mayb cuz of the previous model(cuz i have ridden and it's so so) but i am in love with this model 1) buying experience was pretty nice ..They were polite and wer patient enough to listen to our queries and ans...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Excellent service provided by the dealer. Riding is like surfing on the wind, i suggest it's name would be windrider as all you can hear the sound of wind on lonely road.Looks. I often stopped by people asking, what is this kind of vehicle. Never seen such a great thing...","['Everything', '> 1 yr', '< 5000 kms', '']", 5
Its a amazing electric scooter.I used it for daily rough use. My daily use is approx 70 km and i m happy with it. No any maintenance till yet. And i don't think it will need any maintenance if you take care of it properly. I used to charge drive and again charge and dri...,"['Daily Commute', '< 3 months', '5000-10000 kms', '']", 5
"Got it for 45000 on road in bangalore. Actual price is around 53000. Very smooth and 3 years warranty for all battery, motor, and controller ensures peace of mind. Very light and easy to handle. Motor cuts off during braking, which is a very good feature. Very cute look...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
I'm want to buy this sexy slim scooter. Now a days petrol is big problem for everyone. Petrol also very bad quality and less quantity for the amount we are given. Maximum all are traveling around 50-70 kms. Per day. So i choose to buy the scooter. We are allocate around...,"['Daily Commute', 'Never owned', '']", 5
